Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
3904,Airport,NA,No Cars Available,13-07-2016 22:03:45,NA
3905,City,258,Trip Completed,13-07-2016 22:06:13,13-07-2016 22:48:54
3906,Airport,NA,No Cars Available,13-07-2016 22:12:01,NA
3907,Airport,NA,No Cars Available,13-07-2016 22:12:13,NA
3908,Airport,50,Trip Completed,13-07-2016 22:07:15,13-07-2016 23:15:39
3909,City,295,Cancelled,13-07-2016 22:13:42,NA
3910,Airport,NA,No Cars Available,13-07-2016 22:05:57,NA
3911,Airport,NA,No Cars Available,13-07-2016 22:14:56,NA
3912,Airport,NA,No Cars Available,13-07-2016 22:12:35,NA
3913,Airport,96,Trip Completed,13-07-2016 22:14:24,13-07-2016 22:56:32
3914,City,273,Trip Completed,13-07-2016 22:09:53,13-07-2016 22:40:43
3915,City,279,Trip Completed,13-07-2016 22:08:31,13-07-2016 23:26:52
3916,City,101,Trip Completed,13-07-2016 22:08:13,13-07-2016 23:22:35
3917,City,183,Trip Completed,13-07-2016 22:15:07,13-07-2016 23:23:04
3918,City,NA,No Cars Available,13-07-2016 22:12:25,NA
3919,Airport,NA,No Cars Available,13-07-2016 22:23:26,NA
3920,City,57,Cancelled,13-07-2016 22:16:51,NA
3921,City,NA,No Cars Available,13-07-2016 22:23:03,NA
3922,City,NA,No Cars Available,13-07-2016 22:18:36,NA
3923,City,NA,No Cars Available,13-07-2016 22:18:14,NA
3924,Airport,66,Trip Completed,13-07-2016 22:21:56,13-07-2016 23:04:13
3925,Airport,176,Trip Completed,13-07-2016 22:26:29,13-07-2016 23:25:18
3926,Airport,NA,No Cars Available,13-07-2016 22:23:25,NA
3927,City,175,Trip Completed,13-07-2016 22:22:46,13-07-2016 23:21:28
3928,City,NA,No Cars Available,13-07-2016 22:14:33,NA
3929,Airport,NA,No Cars Available,13-07-2016 22:28:45,NA
3930,City,NA,No Cars Available,13-07-2016 22:22:57,NA
3931,Airport,NA,No Cars Available,13-07-2016 22:21:30,NA
3932,Airport,227,Trip Completed,13-07-2016 22:23:24,13-07-2016 23:34:04
3933,Airport,NA,No Cars Available,13-07-2016 22:27:01,NA
3934,Airport,74,Trip Completed,13-07-2016 22:20:43,13-07-2016 23:25:38
3935,Airport,300,Trip Completed,13-07-2016 22:26:08,13-07-2016 23:43:13
3936,City,NA,No Cars Available,13-07-2016 22:30:44,NA
3937,City,NA,No Cars Available,13-07-2016 22:28:10,NA
3938,City,NA,No Cars Available,13-07-2016 22:37:24,NA
3939,Airport,16,Trip Completed,13-07-2016 22:26:26,13-07-2016 22:55:54
3940,City,137,Trip Completed,13-07-2016 22:23:42,13-07-2016 23:09:05
3941,City,NA,No Cars Available,13-07-2016 22:30:11,NA
3942,Airport,180,Trip Completed,13-07-2016 22:36:27,13-07-2016 23:42:21
3943,Airport,18,Trip Completed,13-07-2016 22:35:38,13-07-2016 23:33:20
3944,City,79,Trip Completed,13-07-2016 22:33:08,13-07-2016 23:09:11
3945,City,155,Trip Completed,13-07-2016 22:33:31,13-07-2016 23:16:43
3946,Airport,NA,No Cars Available,13-07-2016 22:36:50,NA
3947,Airport,85,Trip Completed,13-07-2016 22:39:30,13-07-2016 23:15:31
3948,Airport,126,Trip Completed,13-07-2016 22:37:48,13-07-2016 23:13:03
3949,City,NA,No Cars Available,13-07-2016 22:40:37,NA
3950,City,268,Trip Completed,13-07-2016 22:41:50,13-07-2016 23:34:24
3951,Airport,NA,No Cars Available,13-07-2016 22:46:03,NA
3952,City,158,Trip Completed,13-07-2016 22:45:09,13-07-2016 23:41:02
3953,Airport,231,Trip Completed,13-07-2016 22:49:28,13-07-2016 23:52:32
3954,Airport,43,Trip Completed,13-07-2016 22:43:45,14-07-2016 00:03:31
3955,Airport,64,Trip Completed,13-07-2016 22:56:09,13-07-2016 23:50:55
3956,Airport,98,Trip Completed,13-07-2016 22:47:55,13-07-2016 23:41:58
3957,City,117,Trip Completed,13-07-2016 22:42:16,13-07-2016 23:43:32
3958,Airport,NA,No Cars Available,13-07-2016 22:46:01,NA
3959,City,60,Trip Completed,13-07-2016 22:51:04,13-07-2016 23:25:59
3960,Airport,277,Trip Completed,13-07-2016 22:52:41,13-07-2016 23:33:44
3961,City,NA,No Cars Available,13-07-2016 22:50:57,NA
3962,City,NA,No Cars Available,13-07-2016 22:47:26,NA
3963,Airport,NA,No Cars Available,13-07-2016 22:55:25,NA
3964,City,51,Trip Completed,13-07-2016 22:53:20,13-07-2016 23:34:07
3965,Airport,185,Trip Completed,13-07-2016 22:50:47,13-07-2016 23:20:24
3966,Airport,26,Trip Completed,13-07-2016 22:50:42,13-07-2016 23:27:43
3967,City,NA,No Cars Available,13-07-2016 22:57:16,NA
3968,Airport,NA,No Cars Available,13-07-2016 22:59:34,NA
3969,Airport,163,Trip Completed,13-07-2016 22:58:22,13-07-2016 23:58:00
3970,Airport,225,Trip Completed,13-07-2016 22:57:04,14-07-2016 00:13:33
3971,City,NA,No Cars Available,13-07-2016 22:59:42,NA
3972,City,NA,No Cars Available,13-07-2016 23:00:38,NA
3973,City,113,Trip Completed,13-07-2016 22:58:36,13-07-2016 23:51:51
3974,City,224,Cancelled,13-07-2016 23:04:14,NA
3975,City,NA,No Cars Available,13-07-2016 23:04:37,NA
3976,City,NA,No Cars Available,13-07-2016 23:07:56,NA
3977,Airport,78,Trip Completed,13-07-2016 23:13:11,13-07-2016 23:50:19
3978,City,112,Trip Completed,13-07-2016 23:18:14,13-07-2016 23:46:18
3979,City,287,Trip Completed,13-07-2016 23:16:27,13-07-2016 23:46:08
3980,City,NA,No Cars Available,13-07-2016 23:16:12,NA
3981,Airport,33,Trip Completed,13-07-2016 23:13:54,13-07-2016 23:38:37
3982,Airport,48,Trip Completed,13-07-2016 23:16:52,14-07-2016 00:34:05
3983,City,284,Cancelled,13-07-2016 23:19:23,NA
3984,Airport,NA,No Cars Available,13-07-2016 23:17:02,NA
3985,Airport,159,Trip Completed,13-07-2016 23:15:18,14-07-2016 00:33:31
3986,Airport,NA,No Cars Available,13-07-2016 23:17:29,NA
3987,City,125,Trip Completed,13-07-2016 23:18:16,13-07-2016 23:57:04
3988,City,NA,No Cars Available,13-07-2016 23:23:36,NA
3989,City,89,Trip Completed,13-07-2016 23:21:15,14-07-2016 00:31:11
3990,Airport,140,Trip Completed,13-07-2016 23:20:17,13-07-2016 23:50:57
3991,City,156,Trip Completed,13-07-2016 23:24:37,14-07-2016 00:06:50
3992,City,42,Trip Completed,13-07-2016 23:24:52,14-07-2016 00:04:39
3993,City,105,Trip Completed,13-07-2016 23:31:47,14-07-2016 00:14:14
3994,Airport,218,Trip Completed,13-07-2016 23:21:24,14-07-2016 00:07:29
3995,City,NA,No Cars Available,13-07-2016 23:36:17,NA
3996,Airport,90,Trip Completed,13-07-2016 23:36:34,14-07-2016 00:35:55
3997,Airport,162,Trip Completed,13-07-2016 23:36:23,14-07-2016 00:22:26
3998,Airport,NA,No Cars Available,13-07-2016 23:39:08,NA
3999,Airport,212,Trip Completed,13-07-2016 23:40:57,14-07-2016 00:44:12
4000,City,NA,No Cars Available,13-07-2016 23:47:49,NA
4001,City,NA,No Cars Available,13-07-2016 23:39:52,NA
4002,City,49,Trip Completed,13-07-2016 23:39:25,14-07-2016 00:50:46
4003,Airport,188,Trip Completed,13-07-2016 23:40:51,14-07-2016 00:38:46
4004,City,62,Trip Completed,13-07-2016 23:40:41,14-07-2016 00:21:38
4005,Airport,241,Trip Completed,13-07-2016 23:44:47,14-07-2016 00:48:20
4006,City,NA,No Cars Available,13-07-2016 23:45:17,NA
4007,City,185,Trip Completed,13-07-2016 23:46:19,14-07-2016 00:23:39
4008,City,221,Cancelled,13-07-2016 23:43:03,NA
4009,Airport,250,Trip Completed,13-07-2016 23:50:07,14-07-2016 00:23:01
4010,Airport,NA,No Cars Available,13-07-2016 23:50:50,NA
4011,City,115,Cancelled,13-07-2016 23:45:26,NA
4012,Airport,134,Trip Completed,13-07-2016 23:54:19,14-07-2016 00:37:22
4013,City,NA,No Cars Available,13-07-2016 23:53:32,NA
4014,City,NA,No Cars Available,13-07-2016 23:56:55,NA
4015,City,NA,No Cars Available,13-07-2016 23:52:32,NA
4016,City,NA,No Cars Available,13-07-2016 23:59:02,NA
4017,City,NA,No Cars Available,13-07-2016 23:50:18,NA
4018,Airport,298,Trip Completed,13-07-2016 23:57:31,14-07-2016 01:02:24
4019,City,78,Cancelled,13-07-2016 00:00:24,NA
4020,Airport,NA,No Cars Available,13-07-2016 00:02:14,NA
4021,City,132,Cancelled,13-07-2016 23:56:13,NA
4022,City,NA,No Cars Available,13-07-2016 00:07:31,NA
4023,City,9,Trip Completed,13-07-2016 23:58:41,14-07-2016 00:58:39
4024,Airport,179,Trip Completed,13-07-2016 00:06:34,13-07-2016 00:42:21
4025,City,NA,No Cars Available,13-07-2016 00:12:33,NA
4026,City,NA,No Cars Available,13-07-2016 00:08:23,NA
4027,City,132,Trip Completed,13-07-2016 00:07:58,13-07-2016 01:25:16
4028,City,NA,No Cars Available,14-07-2016 00:09:03,NA
4029,City,NA,No Cars Available,14-07-2016 00:14:26,NA
4030,City,100,Trip Completed,14-07-2016 00:13:43,14-07-2016 00:47:55
4031,City,186,Trip Completed,14-07-2016 00:22:54,14-07-2016 00:55:13
4032,City,NA,No Cars Available,14-07-2016 00:15:43,NA
4033,Airport,NA,No Cars Available,14-07-2016 00:25:33,NA
4034,City,NA,No Cars Available,14-07-2016 00:29:50,NA
4035,Airport,NA,No Cars Available,14-07-2016 00:31:24,NA
4036,Airport,NA,No Cars Available,14-07-2016 00:31:57,NA
4037,Airport,196,Trip Completed,14-07-2016 00:32:45,14-07-2016 01:17:01
4038,Airport,NA,No Cars Available,14-07-2016 00:34:22,NA
4039,City,238,Trip Completed,14-07-2016 00:38:22,14-07-2016 01:48:00
4040,Airport,182,Trip Completed,14-07-2016 00:38:21,14-07-2016 01:50:05
4041,Airport,297,Trip Completed,14-07-2016 00:38:29,14-07-2016 01:12:21
4042,Airport,NA,No Cars Available,14-07-2016 00:39:13,NA
4043,City,254,Trip Completed,14-07-2016 00:42:59,14-07-2016 01:51:34
4044,Airport,NA,No Cars Available,14-07-2016 00:51:37,NA
4045,Airport,111,Trip Completed,14-07-2016 00:56:22,14-07-2016 01:22:47
4046,City,NA,No Cars Available,14-07-2016 00:57:03,NA
4047,City,NA,No Cars Available,14-07-2016 01:00:53,NA
4048,Airport,NA,No Cars Available,14-07-2016 01:03:27,NA
4049,City,55,Trip Completed,14-07-2016 01:03:12,14-07-2016 02:26:06
4050,City,NA,No Cars Available,14-07-2016 01:10:22,NA
4051,City,288,Trip Completed,14-07-2016 01:09:39,14-07-2016 02:09:47
4052,City,NA,No Cars Available,14-07-2016 01:16:34,NA
4053,Airport,NA,No Cars Available,14-07-2016 01:15:26,NA
4054,City,NA,No Cars Available,14-07-2016 01:23:08,NA
4055,City,NA,No Cars Available,14-07-2016 01:22:56,NA
4056,City,NA,No Cars Available,14-07-2016 01:25:25,NA
4057,City,NA,No Cars Available,14-07-2016 01:29:49,NA
4058,Airport,NA,No Cars Available,14-07-2016 01:27:38,NA
4059,City,NA,No Cars Available,14-07-2016 01:35:55,NA
4060,City,236,Trip Completed,14-07-2016 01:37:38,14-07-2016 02:35:52
4061,City,NA,No Cars Available,14-07-2016 01:33:55,NA
4062,Airport,NA,No Cars Available,14-07-2016 01:42:36,NA
4063,City,NA,No Cars Available,14-07-2016 01:36:26,NA
4064,City,NA,No Cars Available,14-07-2016 01:48:00,NA
4065,City,222,Trip Completed,14-07-2016 01:54:08,14-07-2016 02:43:27
4066,Airport,117,Trip Completed,14-07-2016 01:56:01,14-07-2016 03:07:14
4067,City,NA,No Cars Available,14-07-2016 02:00:05,NA
4068,Airport,NA,No Cars Available,14-07-2016 01:59:16,NA
4069,City,NA,No Cars Available,14-07-2016 02:02:39,NA
4070,City,NA,No Cars Available,14-07-2016 02:03:04,NA
4071,City,NA,No Cars Available,14-07-2016 02:03:03,NA
4072,City,NA,No Cars Available,14-07-2016 02:04:37,NA
4073,City,157,Trip Completed,14-07-2016 02:10:36,14-07-2016 02:54:21
4074,City,NA,No Cars Available,14-07-2016 02:18:01,NA
4075,City,4,Trip Completed,14-07-2016 02:17:35,14-07-2016 03:21:38
4076,Airport,NA,No Cars Available,14-07-2016 02:16:28,NA
4077,Airport,12,Trip Completed,14-07-2016 02:14:15,14-07-2016 03:13:09
4078,City,106,Trip Completed,14-07-2016 02:10:33,14-07-2016 03:05:32
4079,Airport,55,Trip Completed,14-07-2016 02:31:51,14-07-2016 03:33:26
4080,Airport,NA,No Cars Available,14-07-2016 02:29:31,NA
4081,Airport,6,Trip Completed,14-07-2016 02:37:14,14-07-2016 03:30:27
4082,Airport,48,Trip Completed,14-07-2016 02:37:56,14-07-2016 03:23:21
4083,City,NA,No Cars Available,14-07-2016 02:35:50,NA
4084,Airport,139,Trip Completed,14-07-2016 02:44:19,14-07-2016 03:44:02
4085,Airport,207,Trip Completed,14-07-2016 02:42:00,14-07-2016 03:28:10
4086,City,NA,No Cars Available,14-07-2016 02:46:05,NA
4087,City,176,Trip Completed,14-07-2016 02:52:39,14-07-2016 03:57:26
4088,City,NA,No Cars Available,14-07-2016 02:53:34,NA
4089,City,NA,No Cars Available,14-07-2016 02:52:38,NA
4090,Airport,NA,No Cars Available,14-07-2016 02:55:11,NA
4091,Airport,220,Trip Completed,14-07-2016 03:00:20,14-07-2016 03:36:42
4092,City,227,Cancelled,14-07-2016 02:55:40,NA
4093,City,119,Trip Completed,14-07-2016 03:06:29,14-07-2016 04:03:44
4094,City,182,Trip Completed,14-07-2016 03:09:17,14-07-2016 03:44:55
4095,Airport,NA,No Cars Available,14-07-2016 03:10:03,NA
4096,City,NA,No Cars Available,14-07-2016 03:13:22,NA
4097,City,84,Trip Completed,14-07-2016 03:15:23,14-07-2016 04:05:22
4098,City,145,Trip Completed,14-07-2016 03:11:51,14-07-2016 03:59:55
4099,City,NA,No Cars Available,14-07-2016 03:22:45,NA
4100,Airport,NA,No Cars Available,14-07-2016 03:30:27,NA
4101,City,NA,No Cars Available,14-07-2016 03:31:37,NA
4102,Airport,NA,No Cars Available,14-07-2016 03:38:51,NA
4103,Airport,NA,No Cars Available,14-07-2016 03:39:43,NA
4104,Airport,NA,No Cars Available,14-07-2016 03:38:21,NA
4105,City,7,Trip Completed,14-07-2016 03:39:38,14-07-2016 04:39:04
4106,City,NA,No Cars Available,14-07-2016 03:45:15,NA
4107,City,NA,No Cars Available,14-07-2016 03:51:51,NA
4108,City,68,Trip Completed,14-07-2016 03:56:10,14-07-2016 04:38:59
4109,City,NA,No Cars Available,14-07-2016 04:02:26,NA
4110,Airport,NA,No Cars Available,14-07-2016 03:58:07,NA
4111,City,NA,No Cars Available,14-07-2016 04:06:34,NA
4112,Airport,NA,No Cars Available,14-07-2016 04:03:52,NA
4113,City,NA,No Cars Available,14-07-2016 04:00:13,NA
4114,City,273,Trip Completed,14-07-2016 04:04:43,14-07-2016 04:42:17
4115,City,NA,No Cars Available,14-07-2016 04:11:42,NA
4116,Airport,NA,No Cars Available,14-07-2016 04:13:48,NA
4117,City,9,Trip Completed,14-07-2016 04:21:42,14-07-2016 05:07:07
4118,Airport,35,Trip Completed,14-07-2016 04:28:35,14-07-2016 05:26:48
4119,City,59,Trip Completed,14-07-2016 04:22:12,14-07-2016 05:42:08
4120,City,NA,No Cars Available,14-07-2016 04:27:49,NA
4121,Airport,298,Trip Completed,14-07-2016 04:29:45,14-07-2016 05:07:30
4122,Airport,233,Trip Completed,14-07-2016 04:30:34,14-07-2016 05:24:45
4123,City,NA,No Cars Available,14-07-2016 04:38:53,NA
4124,City,NA,No Cars Available,14-07-2016 04:41:36,NA
4125,City,16,Trip Completed,14-07-2016 04:37:11,14-07-2016 05:46:29
4126,City,188,Trip Completed,14-07-2016 04:40:41,14-07-2016 05:53:29
4127,City,NA,No Cars Available,14-07-2016 04:46:22,NA
4128,City,177,Cancelled,14-07-2016 04:42:38,NA
4129,City,229,Cancelled,14-07-2016 04:42:23,NA
4130,City,277,Cancelled,14-07-2016 04:41:54,NA
4131,City,NA,No Cars Available,14-07-2016 04:41:23,NA
4132,City,NA,No Cars Available,14-07-2016 04:46:47,NA
4133,City,37,Cancelled,14-07-2016 04:45:57,NA
4134,City,182,Cancelled,14-07-2016 04:45:23,NA
4135,Airport,NA,No Cars Available,14-07-2016 04:49:00,NA
4136,City,173,Trip Completed,14-07-2016 04:46:17,14-07-2016 05:21:42
4137,City,254,Cancelled,14-07-2016 04:48:41,NA
4138,City,NA,No Cars Available,14-07-2016 04:49:41,NA
4139,City,NA,No Cars Available,14-07-2016 04:48:44,NA
4140,City,24,Trip Completed,14-07-2016 04:48:09,14-07-2016 06:05:01
4141,City,232,Cancelled,14-07-2016 04:46:40,NA
4142,City,NA,No Cars Available,14-07-2016 04:50:32,NA
4143,Airport,141,Trip Completed,14-07-2016 04:51:04,14-07-2016 05:40:46
4144,City,266,Cancelled,14-07-2016 04:50:45,NA
4145,City,194,Cancelled,14-07-2016 04:56:49,NA
4146,City,34,Cancelled,14-07-2016 04:52:26,NA
4147,Airport,297,Trip Completed,14-07-2016 04:54:07,14-07-2016 06:00:11
4148,City,52,Cancelled,14-07-2016 04:57:22,NA
4149,City,NA,No Cars Available,14-07-2016 04:59:37,NA
4150,City,107,Trip Completed,14-07-2016 04:51:03,14-07-2016 05:50:07
4151,City,148,Trip Completed,14-07-2016 04:58:39,14-07-2016 06:08:38
4152,City,NA,No Cars Available,14-07-2016 04:55:34,NA
4153,City,166,Cancelled,14-07-2016 04:59:16,NA
4154,City,211,Cancelled,14-07-2016 05:07:00,NA
4155,City,92,Cancelled,14-07-2016 05:06:35,NA
4156,City,142,Trip Completed,14-07-2016 05:07:48,14-07-2016 06:06:59
4157,Airport,194,Trip Completed,14-07-2016 05:04:53,14-07-2016 05:32:44
4158,City,299,Cancelled,14-07-2016 05:03:10,NA
4159,Airport,NA,No Cars Available,14-07-2016 05:05:36,NA
4160,City,213,Cancelled,14-07-2016 05:05:12,NA
4161,City,237,Cancelled,14-07-2016 05:06:13,NA
4162,City,76,Trip Completed,14-07-2016 05:06:45,14-07-2016 06:16:57
4163,Airport,132,Cancelled,14-07-2016 05:08:28,NA
4164,City,299,Cancelled,14-07-2016 05:06:40,NA
4165,City,58,Cancelled,14-07-2016 05:07:32,NA
4166,City,78,Cancelled,14-07-2016 05:10:41,NA
4167,City,93,Cancelled,14-07-2016 05:13:45,NA
4168,City,164,Cancelled,14-07-2016 05:05:31,NA
4169,City,261,Cancelled,14-07-2016 05:12:56,NA
4170,City,247,Cancelled,14-07-2016 05:09:42,NA
4171,City,249,Cancelled,14-07-2016 05:11:39,NA
4172,City,NA,No Cars Available,14-07-2016 05:17:05,NA
4173,City,96,Cancelled,14-07-2016 05:08:03,NA
4174,City,8,Cancelled,14-07-2016 05:19:59,NA
4175,City,33,Trip Completed,14-07-2016 05:11:15,14-07-2016 06:15:24
4176,Airport,106,Trip Completed,14-07-2016 05:18:01,14-07-2016 06:01:38
4177,City,236,Trip Completed,14-07-2016 05:17:09,14-07-2016 06:26:11
4178,City,10,Cancelled,14-07-2016 05:22:51,NA
4179,City,81,Cancelled,14-07-2016 05:27:26,NA
4180,Airport,200,Trip Completed,14-07-2016 05:18:07,14-07-2016 05:52:03
4181,City,NA,No Cars Available,14-07-2016 05:25:50,NA
4182,Airport,51,Trip Completed,14-07-2016 05:24:02,14-07-2016 06:24:49
4183,City,140,Cancelled,14-07-2016 05:20:42,NA
4184,City,147,Cancelled,14-07-2016 05:19:07,NA
4185,City,204,Cancelled,14-07-2016 05:16:42,NA
4186,City,108,Cancelled,14-07-2016 05:24:34,NA
4187,City,114,Cancelled,14-07-2016 05:27:38,NA
4188,City,73,Trip Completed,14-07-2016 05:29:47,14-07-2016 05:59:54
4189,City,96,Cancelled,14-07-2016 05:25:55,NA
4190,City,NA,No Cars Available,14-07-2016 05:21:22,NA
4191,City,NA,No Cars Available,14-07-2016 05:32:02,NA
4192,City,149,Cancelled,14-07-2016 05:25:52,NA
4193,City,NA,No Cars Available,14-07-2016 05:25:23,NA
4194,Airport,81,Trip Completed,14-07-2016 05:27:03,14-07-2016 06:13:22
4195,City,85,Cancelled,14-07-2016 05:28:28,NA
4196,City,155,Trip Completed,14-07-2016 05:29:40,14-07-2016 06:36:39
4197,City,177,Cancelled,14-07-2016 05:27:13,NA
4198,Airport,13,Trip Completed,14-07-2016 05:32:14,14-07-2016 06:45:32
4199,City,231,Trip Completed,14-07-2016 05:32:23,14-07-2016 06:29:10
4200,City,NA,No Cars Available,14-07-2016 05:32:43,NA
4201,City,162,Cancelled,14-07-2016 05:32:02,NA
4202,City,256,Cancelled,14-07-2016 05:37:41,NA
4203,City,257,Cancelled,14-07-2016 05:36:28,NA
4204,City,43,Trip Completed,14-07-2016 05:36:10,14-07-2016 06:23:14
4205,City,210,Trip Completed,14-07-2016 05:35:58,14-07-2016 06:38:23
4206,City,184,Cancelled,14-07-2016 05:34:56,NA
4207,City,275,Cancelled,14-07-2016 05:30:56,NA
4208,City,NA,No Cars Available,14-07-2016 05:39:05,NA
4209,City,37,Trip Completed,14-07-2016 05:37:01,14-07-2016 06:42:12
4210,City,128,Trip Completed,14-07-2016 05:38:07,14-07-2016 06:44:04
4211,City,225,Cancelled,14-07-2016 05:37:33,NA
4212,City,228,Trip Completed,14-07-2016 05:33:45,14-07-2016 06:12:49
4213,City,290,Cancelled,14-07-2016 05:39:02,NA
4214,City,244,Trip Completed,14-07-2016 05:45:04,14-07-2016 06:12:50
4215,Airport,82,Trip Completed,14-07-2016 05:40:49,14-07-2016 06:38:45
4216,Airport,189,Trip Completed,14-07-2016 05:38:23,14-07-2016 06:36:36
4217,City,NA,No Cars Available,14-07-2016 05:45:53,NA
4218,Airport,38,Trip Completed,14-07-2016 05:38:17,14-07-2016 06:24:48
4219,City,NA,No Cars Available,14-07-2016 05:42:18,NA
4220,City,NA,No Cars Available,14-07-2016 05:43:43,NA
4221,Airport,156,Trip Completed,14-07-2016 05:46:40,14-07-2016 06:35:16
4222,City,227,Cancelled,14-07-2016 05:44:07,NA
4223,City,275,Cancelled,14-07-2016 05:46:02,NA
4224,City,298,Trip Completed,14-07-2016 05:49:16,14-07-2016 06:54:57
4225,City,300,Cancelled,14-07-2016 05:46:06,NA
4226,City,193,Cancelled,14-07-2016 05:46:51,NA
4227,Airport,203,Trip Completed,14-07-2016 05:49:34,14-07-2016 06:53:22
4228,City,NA,No Cars Available,14-07-2016 05:53:49,NA
4229,City,NA,No Cars Available,14-07-2016 05:56:44,NA
4230,City,61,Cancelled,14-07-2016 05:50:10,NA
4231,City,144,Cancelled,14-07-2016 05:56:33,NA
4232,City,259,Cancelled,14-07-2016 05:55:47,NA
4233,Airport,55,Trip Completed,14-07-2016 05:51:41,14-07-2016 06:58:26
4234,City,185,Trip Completed,14-07-2016 05:59:10,14-07-2016 07:01:16
4235,City,181,Cancelled,14-07-2016 05:51:55,NA
4236,City,267,Cancelled,14-07-2016 05:53:18,NA
4237,City,NA,No Cars Available,14-07-2016 05:52:54,NA
4238,City,78,Cancelled,14-07-2016 05:54:41,NA
4239,City,192,Cancelled,14-07-2016 05:56:04,NA
4240,City,NA,No Cars Available,14-07-2016 05:56:28,NA
4241,City,NA,No Cars Available,14-07-2016 06:01:09,NA
4242,City,34,Cancelled,14-07-2016 06:03:16,NA
4243,Airport,41,Trip Completed,14-07-2016 06:02:47,14-07-2016 06:37:57
4244,City,NA,No Cars Available,14-07-2016 06:00:16,NA
4245,City,105,Cancelled,14-07-2016 05:58:24,NA
4246,City,NA,No Cars Available,14-07-2016 05:58:24,NA
4247,City,NA,No Cars Available,14-07-2016 06:03:24,NA
4248,City,246,Cancelled,14-07-2016 06:02:41,NA
4249,City,118,Trip Completed,14-07-2016 06:03:18,14-07-2016 06:57:26
4250,City,229,Trip Completed,14-07-2016 05:58:18,14-07-2016 06:32:28
4251,City,296,Cancelled,14-07-2016 05:55:36,NA
4252,City,178,Trip Completed,14-07-2016 06:05:14,14-07-2016 06:46:37
4253,City,256,Cancelled,14-07-2016 06:02:50,NA
4254,City,205,Trip Completed,14-07-2016 06:06:21,14-07-2016 07:12:50
4255,City,207,Cancelled,14-07-2016 06:08:00,NA
4256,City,NA,No Cars Available,14-07-2016 06:05:59,NA
4257,City,95,Trip Completed,14-07-2016 06:10:44,14-07-2016 07:08:09
4258,City,287,Cancelled,14-07-2016 06:12:03,NA
4259,City,NA,No Cars Available,14-07-2016 06:10:09,NA
4260,Airport,19,Trip Completed,14-07-2016 06:11:51,14-07-2016 06:59:46
4261,City,NA,No Cars Available,14-07-2016 06:12:50,NA
4262,City,NA,No Cars Available,14-07-2016 06:15:24,NA
4263,Airport,70,Trip Completed,14-07-2016 06:10:32,14-07-2016 07:25:59
4264,City,254,Trip Completed,14-07-2016 06:15:08,14-07-2016 06:56:01
4265,City,NA,No Cars Available,14-07-2016 06:12:03,NA
4266,Airport,168,Trip Completed,14-07-2016 06:10:03,14-07-2016 06:56:04
4267,City,NA,No Cars Available,14-07-2016 06:17:08,NA
4269,City,NA,No Cars Available,14-07-2016 06:19:24,NA
4270,Airport,1,Trip Completed,14-07-2016 06:15:32,14-07-2016 07:13:15
4271,City,127,Cancelled,14-07-2016 06:13:47,NA
4272,City,17,Cancelled,14-07-2016 06:23:43,NA
4273,City,23,Trip Completed,14-07-2016 06:17:01,14-07-2016 07:02:28
4274,City,96,Trip Completed,14-07-2016 06:18:59,14-07-2016 07:27:20
4275,City,NA,No Cars Available,14-07-2016 06:22:46,NA
4276,City,39,Trip Completed,14-07-2016 06:22:04,14-07-2016 07:23:02
4277,City,270,Trip Completed,14-07-2016 06:22:48,14-07-2016 07:19:20
4278,City,69,Cancelled,14-07-2016 06:26:10,NA
4279,City,NA,No Cars Available,14-07-2016 06:29:00,NA
4280,City,4,Cancelled,14-07-2016 06:33:09,NA
4281,City,108,Cancelled,14-07-2016 06:23:20,NA
4282,City,NA,No Cars Available,14-07-2016 06:31:08,NA
4283,City,NA,No Cars Available,14-07-2016 06:31:54,NA
4284,Airport,130,Trip Completed,14-07-2016 06:33:45,14-07-2016 07:10:54
4285,City,226,Trip Completed,14-07-2016 06:33:47,14-07-2016 07:45:50
4286,City,47,Trip Completed,14-07-2016 06:35:07,14-07-2016 07:35:54
4287,City,157,Cancelled,14-07-2016 06:33:14,NA
4288,City,251,Trip Completed,14-07-2016 06:35:37,14-07-2016 07:14:24
4289,City,NA,No Cars Available,14-07-2016 06:35:49,NA
4290,City,284,Trip Completed,14-07-2016 06:36:01,14-07-2016 07:36:04
4291,City,NA,No Cars Available,14-07-2016 06:40:00,NA
4292,City,NA,No Cars Available,14-07-2016 06:42:26,NA
4293,City,11,Trip Completed,14-07-2016 06:42:36,14-07-2016 07:12:41
4294,City,84,Cancelled,14-07-2016 06:40:54,NA
4295,City,NA,No Cars Available,14-07-2016 06:42:45,NA
4296,City,5,Cancelled,14-07-2016 06:39:26,NA
4297,City,5,Trip Completed,14-07-2016 06:43:01,14-07-2016 07:49:38
4298,City,77,Cancelled,14-07-2016 06:40:29,NA
4299,City,230,Trip Completed,14-07-2016 06:40:36,14-07-2016 07:36:47
4300,City,78,Trip Completed,14-07-2016 06:46:29,14-07-2016 07:59:18
4301,City,86,Cancelled,14-07-2016 06:46:41,NA
4302,City,103,Cancelled,14-07-2016 06:48:59,NA
4303,City,225,Trip Completed,14-07-2016 06:44:29,14-07-2016 07:41:36
4304,City,209,Cancelled,14-07-2016 06:50:42,NA
4305,City,235,Trip Completed,14-07-2016 06:46:32,14-07-2016 07:58:29
4306,City,NA,No Cars Available,14-07-2016 06:49:36,NA
